row,decimal,bitstring,accuracy,normalized_time,active_features,penalized_fitness
82,81,0000000001010001,3.00000000,0.00000000,3,3.00000000
83,82,0000000001010010,3.00000000,0.00000000,3,3.00000000
84,83,0000000001010011,4.00000000,0.00000000,4,4.00000000
85,84,0000000001010100,3.00000000,0.00000000,3,3.00000000
86,85,0000000001010101,4.00000000,0.00000000,4,4.00000000
87,86,0000000001010110,4.00000000,0.00000000,4,4.00000000
88,87,0000000001010111,3.00000000,0.00000000,5,3.00000000
89,88,0000000001011000,3.00000000,0.00000000,3,3.00000000
90,89,0000000001011001,4.00000000,0.00000000,4,4.00000000
91,90,0000000001011010,4.00000000,0.00000000,4,4.00000000
92,91,0000000001011011,3.00000000,0.00000000,5,3.00000000
93,92,0000000001011100,4.00000000,0.00000000,4,4.00000000
94,93,0000000001011101,3.00000000,0.00000000,5,3.00000000
95,94,0000000001011110,3.00000000,0.00000000,5,3.00000000
96,95,0000000001011111,2.00000000,0.00000000,6,2.00000000
97,96,0000000001100000,2.00000000,0.00000000,2,2.00000000
98,97,0000000001100001,3.00000000,0.00000000,3,3.00000000
99,98,0000000001100010,3.00000000,0.00000000,3,3.00000000
100,99,0000000001100011,4.00000000,0.00000000,4,4.00000000
101,100,0000000001100100,3.00000000,0.00000000,3,3.00000000
102,101,0000000001100101,4.00000000,0.00000000,4,4.00000000
103,102,0000000001100110,4.00000000,0.00000000,4,4.00000000
104,103,0000000001100111,3.00000000,0.00000000,5,3.00000000
105,104,0000000001101000,3.00000000,0.00000000,3,3.00000000
106,105,0000000001101001,4.00000000,0.00000000,4,4.00000000
107,106,0000000001101010,4.00000000,0.00000000,4,4.00000000
108,107,0000000001101011,3.00000000,0.00000000,5,3.00000000
109,108,0000000001101100,4.00000000,0.00000000,4,4.00000000
110,109,0000000001101101,3.00000000,0.00000000,5,3.00000000
111,110,0000000001101110,3.00000000,0.00000000,5,3.00000000
112,111,0000000001101111,2.00000000,0.00000000,6,2.00000000
113,112,0000000001110000,3.00000000,0.00000000,3,3.00000000
114,113,0000000001110001,4.00000000,0.00000000,4,4.00000000
115,114,0000000001110010,4.00000000,0.00000000,4,4.00000000
116,115,0000000001110011,3.00000000,0.00000000,5,3.00000000
117,116,0000000001110100,4.00000000,0.00000000,4,4.00000000
118,117,0000000001110101,3.00000000,0.00000000,5,3.00000000
119,118,0000000001110110,3.00000000,0.00000000,5,3.00000000
120,119,0000000001110111,2.00000000,0.00000000,6,2.00000000
121,120,0000000001111000,4.00000000,0.00000000,4,4.00000000
122,121,0000000001111001,3.00000000,0.00000000,5,3.00000000
123,122,0000000001111010,3.00000000,0.00000000,5,3.00000000
124,123,0000000001111011,2.00000000,0.00000000,6,2.00000000
125,124,0000000001111100,3.00000000,0.00000000,5,3.00000000
126,125,0000000001111101,2.00000000,0.00000000,6,2.00000000
127,126,0000000001111110,2.00000000,0.00000000,6,2.00000000
128,127,0000000001111111,1.00000000,0.00000000,7,1.00000000
129,128,0000000010000000,1.00000000,0.00000000,1,1.00000000
130,129,0000000010000001,2.00000000,0.00000000,2,2.00000000
131,130,0000000010000010,2.00000000,0.00000000,2,2.00000000
132,131,0000000010000011,3.00000000,0.00000000,3,3.00000000
133,132,0000000010000100,2.00000000,0.00000000,2,2.00000000
134,133,0000000010000101,3.00000000,0.00000000,3,3.00000000
135,134,0000000010000110,3.00000000,0.00000000,3,3.00000000
136,135,0000000010000111,4.00000000,0.00000000,4,4.00000000
137,136,0000000010001000,2.00000000,0.00000000,2,2.00000000
138,137,0000000010001001,3.00000000,0.00000000,3,3.00000000
139,138,0000000010001010,3.00000000,0.00000000,3,3.00000000
140,139,0000000010001011,4.00000000,0.00000000,4,4.00000000
141,140,0000000010001100,3.00000000,0.00000000,3,3.00000000
142,141,0000000010001101,4.00000000,0.00000000,4,4.00000000
143,142,0000000010001110,4.00000000,0.00000000,4,4.00000000
144,143,0000000010001111,3.00000000,0.00000000,5,3.00000000
145,144,0000000010010000,2.00000000,0.00000000,2,2.00000000
146,145,0000000010010001,3.00000000,0.00000000,3,3.00000000
147,146,0000000010010010,3.00000000,0.00000000,3,3.00000000
148,147,0000000010010011,4.00000000,0.00000000,4,4.00000000
149,148,0000000010010100,3.00000000,0.00000000,3,3.00000000
150,149,0000000010010101,4.00000000,0.00000000,4,4.00000000
151,150,0000000010010110,4.00000000,0.00000000,4,4.00000000
152,151,0000000010010111,3.00000000,0.00000000,5,3.00000000
153,152,0000000010011000,3.00000000,0.00000000,3,3.00000000
154,153,0000000010011001,4.00000000,0.00000000,4,4.00000000
155,154,0000000010011010,4.00000000,0.00000000,4,4.00000000
156,155,0000000010011011,3.00000000,0.00000000,5,3.00000000
157,156,0000000010011100,4.00000000,0.00000000,4,4.00000000
158,157,0000000010011101,3.00000000,0.00000000,5,3.00000000
159,158,0000000010011110,3.00000000,0.00000000,5,3.00000000
160,159,0000000010011111,2.00000000,0.00000000,6,2.00000000
161,160,0000000010100000,2.00000000,0.00000000,2,2.00000000
162,161,0000000010100001,3.00000000,0.00000000,3,3.00000000
163,162,0000000010100010,3.00000000,0.00000000,3,3.00000000
164,163,0000000010100011,4.00000000,0.00000000,4,4.00000000
165,164,0000000010100100,3.00000000,0.00000000,3,3.00000000
166,165,0000000010100101,4.00000000,0.00000000,4,4.00000000
167,166,0000000010100110,4.00000000,0.00000000,4,4.00000000
168,167,0000000010100111,3.00000000,0.00000000,5,3.00000000
169,168,0000000010101000,3.00000000,0.00000000,3,3.00000000
170,169,0000000010101001,4.00000000,0.00000000,4,4.00000000
171,170,0000000010101010,4.00000000,0.00000000,4,4.00000000
172,171,0000000010101011,3.00000000,0.00000000,5,3.00000000
173,172,0000000010101100,4.00000000,0.00000000,4,4.00000000
174,173,0000000010101101,3.00000000,0.00000000,5,3.00000000
175,174,0000000010101110,3.00000000,0.00000000,5,3.00000000
176,175,0000000010101111,2.00000000,0.00000000,6,2.00000000
177,176,0000000010110000,3.00000000,0.00000000,3,3.00000000
178,177,0000000010110001,4.00000000,0.00000000,4,4.00000000
179,178,0000000010110010,4.00000000,0.00000000,4,4.00000000
180,179,0000000010110011,3.00000000,0.00000000,5,3.00000000
181,180,0000000010110100,4.00000000,0.00000000,4,4.00000000
182,181,0000000010110101,3.00000000,0.00000000,5,3.00000000
183,182,0000000010110110,3.00000000,0.00000000,5,3.00000000
184,183,0000000010110111,2.00000000,0.00000000,6,2.00000000
185,184,0000000010111000,4.00000000,0.00000000,4,4.00000000
186,185,0000000010111001,3.00000000,0.00000000,5,3.00000000
187,186,0000000010111010,3.00000000,0.00000000,5,3.00000000
188,187,0000000010111011,2.00000000,0.00000000,6,2.00000000
189,188,0000000010111100,3.00000000,0.00000000,5,3.00000000
190,189,0000000010111101,2.00000000,0.00000000,6,2.00000000
191,190,0000000010111110,2.00000000,0.00000000,6,2.00000000
192,191,0000000010111111,1.00000000,0.00000000,7,1.00000000
193,192,0000000011000000,2.00000000,0.00000000,2,2.00000000
194,193,0000000011000001,3.00000000,0.00000000,3,3.00000000
195,194,0000000011000010,3.00000000,0.00000000,3,3.00000000
196,195,0000000011000011,4.00000000,0.00000000,4,4.00000000
197,196,0000000011000100,3.00000000,0.00000000,3,3.00000000
198,197,0000000011000101,4.00000000,0.00000000,4,4.00000000
199,198,0000000011000110,4.00000000,0.00000000,4,4.00000000
200,199,0000000011000111,3.00000000,0.00000000,5,3.00000000
201,200,0000000011001000,3.00000000,0.00000000,3,3.00000000
202,201,0000000011001001,4.00000000,0.00000000,4,4.00000000
203,202,0000000011001010,4.00000000,0.00000000,4,4.00000000
204,203,0000000011001011,3.00000000,0.00000000,5,3.00000000
205,204,0000000011001100,4.00000000,0.00000000,4,4.00000000
206,205,0000000011001101,3.00000000,0.00000000,5,3.00000000
207,206,0000000011001110,3.00000000,0.00000000,5,3.00000000
208,207,0000000011001111,2.00000000,0.00000000,6,2.00000000
209,208,0000000011010000,3.00000000,0.00000000,3,3.00000000
210,209,0000000011010001,4.00000000,0.00000000,4,4.00000000
211,210,0000000011010010,4.00000000,0.00000000,4,4.00000000
212,211,0000000011010011,3.00000000,0.00000000,5,3.00000000
213,212,0000000011010100,4.00000000,0.00000000,4,4.00000000
214,213,0000000011010101,3.00000000,0.00000000,5,3.00000000
215,214,0000000011010110,3.00000000,0.00000000,5,3.00000000
216,215,0000000011010111,2.00000000,0.00000000,6,2.00000000
217,216,0000000011011000,4.00000000,0.00000000,4,4.00000000
218,217,0000000011011001,3.00000000,0.00000000,5,3.00000000
219,218,0000000011011010,3.00000000,0.00000000,5,3.00000000
220,219,0000000011011011,2.00000000,0.00000000,6,2.00000000
221,220,0000000011011100,3.00000000,0.00000000,5,3.00000000
222,221,0000000011011101,2.00000000,0.00000000,6,2.00000000
223,222,0000000011011110,2.00000000,0.00000000,6,2.00000000
224,223,0000000011011111,1.00000000,0.00000000,7,1.00000000
225,224,0000000011100000,3.00000000,0.00000000,3,3.00000000
226,225,0000000011100001,4.00000000,0.00000000,4,4.00000000
227,226,0000000011100010,4.00000000,0.00000000,4,4.00000000
228,227,0000000011100011,3.00000000,0.00000000,5,3.00000000
229,228,0000000011100100,4.00000000,0.00000000,4,4.00000000
230,229,0000000011100101,3.00000000,0.00000000,5,3.00000000
231,230,0000000011100110,3.00000000,0.00000000,5,3.00000000
232,231,0000000011100111,2.00000000,0.00000000,6,2.00000000
233,232,0000000011101000,4.00000000,0.00000000,4,4.00000000
234,233,0000000011101001,3.00000000,0.00000000,5,3.00000000
235,234,0000000011101010,3.00000000,0.00000000,5,3.00000000
236,235,0000000011101011,2.00000000,0.00000000,6,2.00000000
237,236,0000000011101100,3.00000000,0.00000000,5,3.00000000
238,237,0000000011101101,2.00000000,0.00000000,6,2.00000000
239,238,0000000011101110,2.00000000,0.00000000,6,2.00000000
240,239,0000000011101111,1.00000000,0.00000000,7,1.00000000
241,240,0000000011110000,4.00000000,0.00000000,4,4.00000000
242,241,0000000011110001,3.00000000,0.00000000,5,3.00000000
243,242,0000000011110010,3.00000000,0.00000000,5,3.00000000
244,243,0000000011110011,2.00000000,0.00000000,6,2.00000000
245,244,0000000011110100,3.00000000,0.00000000,5,3.00000000
246,245,0000000011110101,2.00000000,0.00000000,6,2.00000000
247,246,0000000011110110,2.00000000,0.00000000,6,2.00000000
248,247,0000000011110111,1.00000000,0.00000000,7,1.00000000
249,248,0000000011111000,3.00000000,0.00000000,5,3.00000000
250,249,0000000011111001,2.00000000,0.00000000,6,2.00000000
251,250,0000000011111010,2.00000000,0.00000000,6,2.00000000
252,251,0000000011111011,1.00000000,0.00000000,7,1.00000000
253,252,0000000011111100,2.00000000,0.00000000,6,2.00000000
254,253,0000000011111101,1.00000000,0.00000000,7,1.00000000
255,254,0000000011111110,1.00000000,0.00000000,7,1.00000000
256,255,0000000011111111,0.00000000,0.00000000,8,0.00000000
257,256,0000000100000000,1.00000000,0.00000000,1,1.00000000
258,257,0000000100000001,2.00000000,0.00000000,2,2.00000000
259,258,0000000100000010,2.00000000,0.00000000,2,2.00000000
260,259,0000000100000011,3.00000000,0.00000000,3,3.00000000
261,260,0000000100000100,2.00000000,0.00000000,2,2.00000000
262,261,0000000100000101,3.00000000,0.00000000,3,3.00000000
263,262,0000000100000110,3.00000000,0.00000000,3,3.00000000
264,263,0000000100000111,4.00000000,0.00000000,4,4.00000000
265,264,0000000100001000,2.00000000,0.00000000,2,2.00000000
266,265,0000000100001001,3.00000000,0.00000000,3,3.00000000
267,266,0000000100001010,3.00000000,0.00000000,3,3.00000000
268,267,0000000100001011,4.00000000,0.00000000,4,4.00000000
269,268,0000000100001100,3.00000000,0.00000000,3,3.00000000
270,269,0000000100001101,4.00000000,0.00000000,4,4.00000000
271,270,0000000100001110,4.00000000,0.00000000,4,4.00000000
272,271,0000000100001111,3.00000000,0.00000000,5,3.00000000
273,272,0000000100010000,2.00000000,0.00000000,2,2.00000000
274,273,0000000100010001,3.00000000,0.00000000,3,3.00000000
275,274,0000000100010010,3.00000000,0.00000000,3,3.00000000
276,275,0000000100010011,4.00000000,0.00000000,4,4.00000000
277,276,0000000100010100,3.00000000,0.00000000,3,3.00000000
278,277,0000000100010101,4.00000000,0.00000000,4,4.00000000
279,278,0000000100010110,4.00000000,0.00000000,4,4.00000000
280,279,0000000100010111,3.00000000,0.00000000,5,3.00000000
281,280,0000000100011000,3.00000000,0.00000000,3,3.00000000
282,281,0000000100011001,4.00000000,0.00000000,4,4.00000000
283,282,0000000100011010,4.00000000,0.00000000,4,4.00000000
284,283,0000000100011011,3.00000000,0.00000000,5,3.00000000
285,284,0000000100011100,4.00000000,0.00000000,4,4.00000000
286,285,0000000100011101,3.00000000,0.00000000,5,3.00000000
287,286,0000000100011110,3.00000000,0.00000000,5,3.00000000
288,287,0000000100011111,2.00000000,0.00000000,6,2.00000000
289,288,0000000100100000,2.00000000,0.00000000,2,2.00000000
290,289,0000000100100001,3.00000000,0.00000000,3,3.00000000
291,290,0000000100100010,3.00000000,0.00000000,3,3.00000000
292,291,0000000100100011,4.00000000,0.00000000,4,4.00000000
293,292,0000000100100100,3.00000000,0.00000000,3,3.00000000
294,293,0000000100100101,4.00000000,0.00000000,4,4.00000000
295,294,0000000100100110,4.00000000,0.00000000,4,4.00000000
296,295,0000000100100111,3.00000000,0.00000000,5,3.00000000
297,296,0000000100101000,3.00000000,0.00000000,3,3.00000000
298,297,0000000100101001,4.00000000,0.00000000,4,4.00000000
299,298,0000000100101010,4.00000000,0.00000000,4,4.00000000
300,299,0000000100101011,3.00000000,0.00000000,5,3.00000000
301,300,0000000100101100,4.00000000,0.00000000,4,4.00000000
302,301,0000000100101101,3.00000000,0.00000000,5,3.00000000
303,302,0000000100101110,3.00000000,0.00000000,5,3.00000000
304,303,0000000100101111,2.00000000,0.00000000,6,2.00000000
305,304,0000000100110000,3.00000000,0.00000000,3,3.00000000
306,305,0000000100110001,4.00000000,0.00000000,4,4.00000000
307,306,0000000100110010,4.00000000,0.00000000,4,4.00000000
308,307,0000000100110011,3.00000000,0.00000000,5,3.00000000
309,308,0000000100110100,4.00000000,0.00000000,4,4.00000000
310,309,0000000100110101,3.00000000,0.00000000,5,3.00000000
311,310,0000000100110110,3.00000000,0.00000000,5,3.00000000
312,311,0000000100110111,2.00000000,0.00000000,6,2.00000000
313,312,0000000100111000,4.00000000,0.00000000,4,4.00000000
314,313,0000000100111001,3.00000000,0.00000000,5,3.00000000
315,314,0000000100111010,3.00000000,0.00000000,5,3.00000000
316,315,0000000100111011,2.00000000,0.00000000,6,2.00000000
317,316,0000000100111100,3.00000000,0.00000000,5,3.00000000
318,317,0000000100111101,2.00000000,0.00000000,6,2.00000000
319,318,0000000100111110,2.00000000,0.00000000,6,2.00000000
320,319,0000000100111111,1.00000000,0.00000000,7,1.00000000
321,320,0000000101000000,2.00000000,0.00000000,2,2.00000000
322,321,0000000101000001,3.00000000,0.00000000,3,3.00000000
323,322,0000000101000010,3.00000000,0.00000000,3,3.00000000
324,323,0000000101000011,4.00000000,0.00000000,4,4.00000000
325,324,0000000101000100,3.00000000,0.00000000,3,3.00000000
326,325,0000000101000101,4.00000000,0.00000000,4,4.00000000
327,326,0000000101000110,4.00000000,0.00000000,4,4.00000000
328,327,0000000101000111,3.00000000,0.00000000,5,3.00000000
329,328,0000000101001000,3.00000000,0.00000000,3,3.00000000
330,329,0000000101001001,4.00000000,0.00000000,4,4.00000000
331,330,0000000101001010,4.00000000,0.00000000,4,4.00000000
332,331,0000000101001011,3.00000000,0.00000000,5,3.00000000
333,332,0000000101001100,4.00000000,0.00000000,4,4.00000000
334,333,0000000101001101,3.00000000,0.00000000,5,3.00000000
335,334,0000000101001110,3.00000000,0.00000000,5,3.00000000
336,335,0000000101001111,2.00000000,0.00000000,6,2.00000000
337,336,0000000101010000,3.00000000,0.00000000,3,3.00000000
338,337,0000000101010001,4.00000000,0.00000000,4,4.00000000
339,338,0000000101010010,4.00000000,0.00000000,4,4.00000000
340,339,0000000101010011,3.00000000,0.00000000,5,3.00000000
341,340,0000000101010100,4.00000000,0.00000000,4,4.00000000
342,341,0000000101010101,3.00000000,0.00000000,5,3.00000000
343,342,0000000101010110,3.00000000,0.00000000,5,3.00000000
344,343,0000000101010111,2.00000000,0.00000000,6,2.00000000
345,344,0000000101011000,4.00000000,0.00000000,4,4.00000000
346,345,0000000101011001,3.00000000,0.00000000,5,3.00000000
347,346,0000000101011010,3.00000000,0.00000000,5,3.00000000
348,347,0000000101011011,2.00000000,0.00000000,6,2.00000000
349,348,0000000101011100,3.00000000,0.00000000,5,3.00000000
350,349,0000000101011101,2.00000000,0.00000000,6,2.00000000
351,350,0000000101011110,2.00000000,0.00000000,6,2.00000000
352,351,0000000101011111,1.00000000,0.00000000,7,1.00000000
353,352,0000000101100000,3.00000000,0.00000000,3,3.00000000
354,353,0000000101100001,4.00000000,0.00000000,4,4.00000000
355,354,0000000101100010,4.00000000,0.00000000,4,4.00000000
356,355,0000000101100011,3.00000000,0.00000000,5,3.00000000
357,356,0000000101100100,4.00000000,0.00000000,4,4.00000000
358,357,0000000101100101,3.00000000,0.00000000,5,3.00000000
359,358,0000000101100110,3.00000000,0.00000000,5,3.00000000
360,359,0000000101100111,2.00000000,0.00000000,6,2.00000000
361,360,0000000101101000,4.00000000,0.00000000,4,4.00000000
362,361,0000000101101001,3.00000000,0.00000000,5,3.00000000
363,362,0000000101101010,3.00000000,0.00000000,5,3.00000000
364,363,0000000101101011,2.00000000,0.00000000,6,2.00000000
365,364,0000000101101100,3.00000000,0.00000000,5,3.00000000
366,365,0000000101101101,2.00000000,0.00000000,6,2.00000000
367,366,0000000101101110,2.00000000,0.00000000,6,2.00000000
368,367,0000000101101111,1.00000000,0.00000000,7,1.00000000
369,368,0000000101110000,4.00000000,0.00000000,4,4.00000000
370,369,0000000101110001,3.00000000,0.00000000,5,3.00000000
371,370,0000000101110010,3.00000000,0.00000000,5,3.00000000
372,371,0000000101110011,2.00000000,0.00000000,6,2.00000000
373,372,0000000101110100,3.00000000,0.00000000,5,3.00000000
374,373,0000000101110101,2.00000000,0.00000000,6,2.00000000
375,374,0000000101110110,2.00000000,0.00000000,6,2.00000000
376,375,0000000101110111,1.00000000,0.00000000,7,1.00000000
377,376,0000000101111000,3.00000000,0.00000000,5,3.00000000
378,377,0000000101111001,2.00000000,0.00000000,6,2.00000000
379,378,0000000101111010,2.00000000,0.00000000,6,2.00000000
380,379,0000000101111011,1.00000000,0.00000000,7,1.00000000
381,380,0000000101111100,2.00000000,0.00000000,6,2.00000000
382,381,0000000101111101,1.00000000,0.00000000,7,1.00000000
383,382,0000000101111110,1.00000000,0.00000000,7,1.00000000
384,383,0000000101111111,0.00000000,0.00000000,8,0.00000000
385,384,0000000110000000,2.00000000,0.00000000,2,2.00000000
386,385,0000000110000001,3.00000000,0.00000000,3,3.00000000
387,386,0000000110000010,3.00000000,0.00000000,3,3.00000000
388,387,0000000110000011,4.00000000,0.00000000,4,4.00000000
389,388,0000000110000100,3.00000000,0.00000000,3,3.00000000
390,389,0000000110000101,4.00000000,0.00000000,4,4.00000000
391,390,0000000110000110,4.00000000,0.00000000,4,4.00000000
392,391,0000000110000111,3.00000000,0.00000000,5,3.00000000
393,392,0000000110001000,3.00000000,0.00000000,3,3.00000000
394,393,0000000110001001,4.00000000,0.00000000,4,4.00000000
395,394,0000000110001010,4.00000000,0.00000000,4,4.00000000
396,395,0000000110001011,3.00000000,0.00000000,5,3.00000000
397,396,0000000110001100,4.00000000,0.00000000,4,4.00000000
398,397,0000000110001101,3.00000000,0.00000000,5,3.00000000
399,398,0000000110001110,3.00000000,0.00000000,5,3.00000000
400,399,0000000110001111,2.00000000,0.00000000,6,2.00000000
401,400,0000000110010000,3.00000000,0.00000000,3,3.00000000
402,401,0000000110010001,4.00000000,0.00000000,4,4.00000000
403,402,0000000110010010,4.00000000,0.00000000,4,4.00000000
404,403,0000000110010011,3.00000000,0.00000000,5,3.00000000
405,404,0000000110010100,4.00000000,0.00000000,4,4.00000000
406,405,0000000110010101,3.00000000,0.00000000,5,3.00000000
407,406,0000000110010110,3.00000000,0.00000000,5,3.00000000
408,407,0000000110010111,2.00000000,0.00000000,6,2.00000000
409,408,0000000110011000,4.00000000,0.00000000,4,4.00000000
410,409,0000000110011001,3.00000000,0.00000000,5,3.00000000
411,410,0000000110011010,3.00000000,0.00000000,5,3.00000000
412,411,0000000110011011,2.00000000,0.00000000,6,2.00000000
413,412,0000000110011100,3.00000000,0.00000000,5,3.00000000
414,413,0000000110011101,2.00000000,0.00000000,6,2.00000000
415,414,0000000110011110,2.00000000,0.00000000,6,2.00000000
416,415,0000000110011111,1.00000000,0.00000000,7,1.00000000
417,416,0000000110100000,3.00000000,0.00000000,3,3.00000000
418,417,0000000110100001,4.00000000,0.00000000,4,4.00000000
419,418,0000000110100010,4.00000000,0.00000000,4,4.00000000
420,419,0000000110100011,3.00000000,0.00000000,5,3.00000000
421,420,0000000110100100,4.00000000,0.00000000,4,4.00000000
422,421,0000000110100101,3.00000000,0.00000000,5,3.00000000
423,422,0000000110100110,3.00000000,0.00000000,5,3.00000000
424,423,0000000110100111,2.00000000,0.00000000,6,2.00000000
425,424,0000000110101000,4.00000000,0.00000000,4,4.00000000
426,425,0000000110101001,3.00000000,0.00000000,5,3.00000000
427,426,0000000110101010,3.00000000,0.00000000,5,3.00000000
428,427,0000000110101011,2.00000000,0.00000000,6,2.00000000
429,428,0000000110101100,3.00000000,0.00000000,5,3.00000000
430,429,0000000110101101,2.00000000,0.00000000,6,2.00000000
431,430,0000000110101110,2.00000000,0.00000000,6,2.00000000
432,431,0000000110101111,1.00000000,0.00000000,7,1.00000000
433,432,0000000110110000,4.00000000,0.00000000,4,4.00000000
434,433,0000000110110001,3.00000000,0.00000000,5,3.00000000
435,434,0000000110110010,3.00000000,0.00000000,5,3.00000000
436,435,0000000110110011,2.00000000,0.00000000,6,2.00000000
437,436,0000000110110100,3.00000000,0.00000000,5,3.00000000
438,437,0000000110110101,2.00000000,0.00000000,6,2.00000000
439,438,0000000110110110,2.00000000,0.00000000,6,2.00000000
440,439,0000000110110111,1.00000000,0.00000000,7,1.00000000
441,440,0000000110111000,3.00000000,0.00000000,5,3.00000000
442,441,0000000110111001,2.00000000,0.00000000,6,2.00000000
443,442,0000000110111010,2.00000000,0.00000000,6,2.00000000
444,443,0000000110111011,1.00000000,0.00000000,7,1.00000000
445,444,0000000110111100,2.00000000,0.00000000,6,2.00000000
446,445,0000000110111101,1.00000000,0.00000000,7,1.00000000
447,446,0000000110111110,1.00000000,0.00000000,7,1.00000000
448,447,0000000110111111,0.00000000,0.00000000,8,0.00000000
449,448,0000000111000000,3.00000000,0.00000000,3,3.00000000
