row,decimal,bitstring,accuracy,normalized_time,active_features,penalized_fitness
99,98,01100010,1.00000000,0.00000000,3,1.00000000
100,99,01100011,0.00000000,0.00000000,4,0.00000000
101,100,01100100,1.00000000,0.00000000,3,1.00000000
102,101,01100101,0.00000000,0.00000000,4,0.00000000
103,102,01100110,0.00000000,0.00000000,4,0.00000000
104,103,01100111,1.00000000,0.00000000,5,1.00000000
105,104,01101000,1.00000000,0.00000000,3,1.00000000
106,105,01101001,0.00000000,0.00000000,4,0.00000000
107,106,01101010,0.00000000,0.00000000,4,0.00000000
108,107,01101011,1.00000000,0.00000000,5,1.00000000
109,108,01101100,0.00000000,0.00000000,4,0.00000000
110,109,01101101,1.00000000,0.00000000,5,1.00000000
111,110,01101110,1.00000000,0.00000000,5,1.00000000
112,111,01101111,2.00000000,0.00000000,6,2.00000000
113,112,01110000,1.00000000,0.00000000,3,1.00000000
114,113,01110001,0.00000000,0.00000000,4,0.00000000
115,114,01110010,0.00000000,0.00000000,4,0.00000000
116,115,01110011,1.00000000,0.00000000,5,1.00000000
117,116,01110100,0.00000000,0.00000000,4,0.00000000
118,117,01110101,1.00000000,0.00000000,5,1.00000000
119,118,01110110,1.00000000,0.00000000,5,1.00000000
120,119,01110111,2.00000000,0.00000000,6,2.00000000
121,120,01111000,0.00000000,0.00000000,4,0.00000000
122,121,01111001,1.00000000,0.00000000,5,1.00000000
123,122,01111010,1.00000000,0.00000000,5,1.00000000
124,123,01111011,2.00000000,0.00000000,6,2.00000000
125,124,01111100,1.00000000,0.00000000,5,1.00000000
126,125,01111101,2.00000000,0.00000000,6,2.00000000
127,126,01111110,2.00000000,0.00000000,6,2.00000000
128,127,01111111,1.00000000,0.00000000,7,1.00000000
129,128,10000000,1.00000000,0.00000000,1,1.00000000
130,129,10000001,2.00000000,0.00000000,2,2.00000000
131,130,10000010,2.00000000,0.00000000,2,2.00000000
132,131,10000011,1.00000000,0.00000000,3,1.00000000
133,132,10000100,2.00000000,0.00000000,2,2.00000000
134,133,10000101,1.00000000,0.00000000,3,1.00000000
135,134,10000110,1.00000000,0.00000000,3,1.00000000
136,135,10000111,0.00000000,0.00000000,4,0.00000000
137,136,10001000,2.00000000,0.00000000,2,2.00000000
138,137,10001001,1.00000000,0.00000000,3,1.00000000
139,138,10001010,1.00000000,0.00000000,3,1.00000000
140,139,10001011,0.00000000,0.00000000,4,0.00000000
141,140,10001100,1.00000000,0.00000000,3,1.00000000
142,141,10001101,0.00000000,0.00000000,4,0.00000000
143,142,10001110,0.00000000,0.00000000,4,0.00000000
144,143,10001111,1.00000000,0.00000000,5,1.00000000
145,144,10010000,2.00000000,0.00000000,2,2.00000000
146,145,10010001,1.00000000,0.00000000,3,1.00000000
147,146,10010010,1.00000000,0.00000000,3,1.00000000
148,147,10010011,0.00000000,0.00000000,4,0.00000000
149,148,10010100,1.00000000,0.00000000,3,1.00000000
150,149,10010101,0.00000000,0.00000000,4,0.00000000
151,150,10010110,0.00000000,0.00000000,4,0.00000000
152,151,10010111,1.00000000,0.00000000,5,1.00000000
153,152,10011000,1.00000000,0.00000000,3,1.00000000
154,153,10011001,0.00000000,0.00000000,4,0.00000000
155,154,10011010,0.00000000,0.00000000,4,0.00000000
156,155,10011011,1.00000000,0.00000000,5,1.00000000
157,156,10011100,0.00000000,0.00000000,4,0.00000000
158,157,10011101,1.00000000,0.00000000,5,1.00000000
159,158,10011110,1.00000000,0.00000000,5,1.00000000
160,159,10011111,2.00000000,0.00000000,6,2.00000000
161,160,10100000,2.00000000,0.00000000,2,2.00000000
162,161,10100001,1.00000000,0.00000000,3,1.00000000
163,162,10100010,1.00000000,0.00000000,3,1.00000000
164,163,10100011,0.00000000,0.00000000,4,0.00000000
165,164,10100100,1.00000000,0.00000000,3,1.00000000
166,165,10100101,0.00000000,0.00000000,4,0.00000000
167,166,10100110,0.00000000,0.00000000,4,0.00000000
168,167,10100111,1.00000000,0.00000000,5,1.00000000
169,168,10101000,1.00000000,0.00000000,3,1.00000000
170,169,10101001,0.00000000,0.00000000,4,0.00000000
171,170,10101010,0.00000000,0.00000000,4,0.00000000
172,171,10101011,1.00000000,0.00000000,5,1.00000000
173,172,10101100,0.00000000,0.00000000,4,0.00000000
174,173,10101101,1.00000000,0.00000000,5,1.00000000
175,174,10101110,1.00000000,0.00000000,5,1.00000000
176,175,10101111,2.00000000,0.00000000,6,2.00000000
177,176,10110000,1.00000000,0.00000000,3,1.00000000
178,177,10110001,0.00000000,0.00000000,4,0.00000000
179,178,10110010,0.00000000,0.00000000,4,0.00000000
180,179,10110011,1.00000000,0.00000000,5,1.00000000
181,180,10110100,0.00000000,0.00000000,4,0.00000000
182,181,10110101,1.00000000,0.00000000,5,1.00000000
183,182,10110110,1.00000000,0.00000000,5,1.00000000
184,183,10110111,2.00000000,0.00000000,6,2.00000000
185,184,10111000,0.00000000,0.00000000,4,0.00000000
186,185,10111001,1.00000000,0.00000000,5,1.00000000
187,186,10111010,1.00000000,0.00000000,5,1.00000000
188,187,10111011,2.00000000,0.00000000,6,2.00000000
189,188,10111100,1.00000000,0.00000000,5,1.00000000
190,189,10111101,2.00000000,0.00000000,6,2.00000000
191,190,10111110,2.00000000,0.00000000,6,2.00000000
192,191,10111111,1.00000000,0.00000000,7,1.00000000
193,192,11000000,2.00000000,0.00000000,2,2.00000000
194,193,11000001,1.00000000,0.00000000,3,1.00000000
195,194,11000010,1.00000000,0.00000000,3,1.00000000
196,195,11000011,0.00000000,0.00000000,4,0.00000000
197,196,11000100,1.00000000,0.00000000,3,1.00000000
198,197,11000101,0.00000000,0.00000000,4,0.00000000
199,198,11000110,0.00000000,0.00000000,4,0.00000000
200,199,11000111,1.00000000,0.00000000,5,1.00000000
201,200,11001000,1.00000000,0.00000000,3,1.00000000
202,201,11001001,0.00000000,0.00000000,4,0.00000000
203,202,11001010,0.00000000,0.00000000,4,0.00000000
204,203,11001011,1.00000000,0.00000000,5,1.00000000
205,204,11001100,0.00000000,0.00000000,4,0.00000000
206,205,11001101,1.00000000,0.00000000,5,1.00000000
207,206,11001110,1.00000000,0.00000000,5,1.00000000
208,207,11001111,2.00000000,0.00000000,6,2.00000000
209,208,11010000,1.00000000,0.00000000,3,1.00000000
210,209,11010001,0.00000000,0.00000000,4,0.00000000
211,210,11010010,0.00000000,0.00000000,4,0.00000000
212,211,11010011,1.00000000,0.00000000,5,1.00000000
213,212,11010100,0.00000000,0.00000000,4,0.00000000
214,213,11010101,1.00000000,0.00000000,5,1.00000000
215,214,11010110,1.00000000,0.00000000,5,1.00000000
216,215,11010111,2.00000000,0.00000000,6,2.00000000
217,216,11011000,0.00000000,0.00000000,4,0.00000000
218,217,11011001,1.00000000,0.00000000,5,1.00000000
219,218,11011010,1.00000000,0.00000000,5,1.00000000
220,219,11011011,2.00000000,0.00000000,6,2.00000000
221,220,11011100,1.00000000,0.00000000,5,1.00000000
222,221,11011101,2.00000000,0.00000000,6,2.00000000
223,222,11011110,2.00000000,0.00000000,6,2.00000000
224,223,11011111,1.00000000,0.00000000,7,1.00000000
225,224,11100000,1.00000000,0.00000000,3,1.00000000
226,225,11100001,0.00000000,0.00000000,4,0.00000000
227,226,11100010,0.00000000,0.00000000,4,0.00000000
228,227,11100011,1.00000000,0.00000000,5,1.00000000
229,228,11100100,0.00000000,0.00000000,4,0.00000000
230,229,11100101,1.00000000,0.00000000,5,1.00000000
231,230,11100110,1.00000000,0.00000000,5,1.00000000
232,231,11100111,2.00000000,0.00000000,6,2.00000000
233,232,11101000,0.00000000,0.00000000,4,0.00000000
234,233,11101001,1.00000000,0.00000000,5,1.00000000
235,234,11101010,1.00000000,0.00000000,5,1.00000000
236,235,11101011,2.00000000,0.00000000,6,2.00000000
237,236,11101100,1.00000000,0.00000000,5,1.00000000
238,237,11101101,2.00000000,0.00000000,6,2.00000000
239,238,11101110,2.00000000,0.00000000,6,2.00000000
240,239,11101111,1.00000000,0.00000000,7,1.00000000
241,240,11110000,0.00000000,0.00000000,4,0.00000000
242,241,11110001,1.00000000,0.00000000,5,1.00000000
243,242,11110010,1.00000000,0.00000000,5,1.00000000
244,243,11110011,2.00000000,0.00000000,6,2.00000000
245,244,11110100,1.00000000,0.00000000,5,1.00000000
246,245,11110101,2.00000000,0.00000000,6,2.00000000
247,246,11110110,2.00000000,0.00000000,6,2.00000000
248,247,11110111,1.00000000,0.00000000,7,1.00000000
249,248,11111000,1.00000000,0.00000000,5,1.00000000
250,249,11111001,2.00000000,0.00000000,6,2.00000000
251,250,11111010,2.00000000,0.00000000,6,2.00000000
252,251,11111011,1.00000000,0.00000000,7,1.00000000
253,252,11111100,2.00000000,0.00000000,6,2.00000000
254,253,11111101,1.00000000,0.00000000,7,1.00000000
255,254,11111110,1.00000000,0.00000000,7,1.00000000
256,255,11111111,0.00000000,0.00000000,8,0.00000000
